doc_id,date_year,batch_number,date_full,box_number,folder01,folder02,folder03,folder04
,2015,5360,2/23/2015,197550005,2015 ACA BATCHES,5360 - 02/23/2015,-,-
,2015,5359,2/23/2015,197550005,2015 ACA BATCHES,5359 - 02/23/2015,-,-
,2015,5358,2/23/2015,197550005,2015 ACA BATCHES,5358 - 02/23/2015,-,-
,2015,5357,2/23/2015,197550005,2015 ACA BATCHES,5357 - 02/23/2015,-,-
,2015,5356,2/23/2015,197550005,2015 ACA BATCHES,5356 - 02/23/2015,-,-
,2015,5355,2/20/2015,197550005,2015 ACA BATCHES,5355 - 02/20/2015,-,-
,2015,5354,2/20/2015,197550005,2015 ACA BATCHES,5354 - 02/20/2015,-,-
,2015,5353,2/20/2015,197550005,2015 ACA BATCHES,5353 - 02/20/2015,-,-
,2015,5352,2/20/2015,197550005,2015 ACA BATCHES,5352 - 02/20/2015,-,-
,2015,5351,2/20/2015,197550005,2015 ACA BATCHES,5351 - 02/20/2015,-,-
,2015,5350,2/20/2015,197550005,2015 ACA BATCHES,5350 - 02/20/2015,-,-
,2015,5344,2/20/2015,197550004,2015 ACA BATCHES,5344 - 02/20/2015,-,-
,2015,5343,2/20/2015,197550004,2015 ACA BATCHES,5343 - 02/20/2015,-,-
,2015,5342,2/20/2015,197550004,2015 ACA BATCHES,5342 - 02/20/2015,-,-
,2015,5341,2/20/2015,197550004,2015 ACA BATCHES,5341 - 02/20/2015,-,-
,2015,5340,2/20/2015,197550004,2015 ACA BATCHES,5340 - 02/20/2015,-,-
,2015,5339,2/20/2015,197550004,2015 ACA BATCHES,5339 - 02/20/2015,-,-
,2015,5315,2/20/2015,197550004,2015 ACA BATCHES,5315 - 02/20/2015,-,-
,2015,5349,2/20/2015,197550004,2015 ACA BATCHES,5349 - 02/20/2015,-,-
,2015,5348,2/20/2015,197550004,2015 ACA BATCHES,5348 - 02/20/2015,-,-
,2015,5347,2/20/2015,197550004,2015 ACA BATCHES,5347 - 02/20/2015,-,-
,2015,5346,2/20/2015,197550004,2015 ACA BATCHES,5346 - 02/20/2015,-,-
,2015,5345,2/20/2015,197550004,2015 ACA BATCHES,5345 - 02/20/2015,-,-
,2015,5338,2/20/2015,197550004,2015 ACA BATCHES,5338 - 02/20/2015,-,-
,2015,5337,2/20/2015,197550004,2015 ACA BATCHES,5337 - 02/20/2015,-,-
,2015,5336,2/20/2015,197550004,2015 ACA BATCHES,5336 - 02/20/2015,-,-
,2015,5335,2/20/2015,197550004,2015 ACA BATCHES,5335 - 02/20/2015,-,-
,2015,5334,2/20/2015,197550004,2015 ACA BATCHES,5334 - 02/20/2015,-,-
,2015,5333,2/20/2015,197550004,2015 ACA BATCHES,5333 - 02/20/2015,-,-
,2015,5332,2/20/2015,197550004,2015 ACA BATCHES,5332 - 02/20/2015,-,-
,2015,5331,2/20/2015,197550004,2015 ACA BATCHES,5331 - 02/20/2015,-,-
,2015,5330,2/20/2015,197550004,2015 ACA BATCHES,5330 - 02/20/2015,-,-
,2015,5329,2/20/2015,197550004,2015 ACA BATCHES,5329 - 02/20/2015,-,-
,2015,5328,2/20/2015,197550004,2015 ACA BATCHES,5328 - 02/20/2015,-,-
,2015,5327,2/20/2015,197550004,2015 ACA BATCHES,5327 - 02/20/2015,-,-
,2015,5326,2/20/2015,197550004,2015 ACA BATCHES,5326 - 02/20/2015,-,-
,2015,5325,2/20/2015,197550004,2015 ACA BATCHES,5325 - 02/20/2015,-,-
,2015,5324,2/20/2015,197550004,2015 ACA BATCHES,5324 - 02/20/2015,-,-
,2015,5323,2/20/2015,197550004,2015 ACA BATCHES,5323 - 02/20/2015,-,-
,2015,5321,2/20/2015,197550004,2015 ACA BATCHES,5321 - 02/20/2015,-,-
,2015,5322,2/20/2015,197550004,2015 ACA BATCHES,5322 - 02/20/2015,-,-
,2015,5320,2/20/2015,197550004,2015 ACA BATCHES,5320 - 02/20/2015,-,-
,2015,5319,2/20/2015,197550004,2015 ACA BATCHES,5319 - 02/20/2015,-,-
,2015,5318,2/20/2015,197550004,2015 ACA BATCHES,5318 - 02/20/2015,-,-
,2015,5317,2/20/2015,197550004,2015 ACA BATCHES,5317 - 02/20/2015,-,-
,2015,5316,2/20/2015,197550004,2015 ACA BATCHES,5316 - 02/20/2015,-,-
,2015,5314,2/20/2015,197550003,2015 ACA BATCHES,5314 - 02/20/2015,-,-
,2015,5313,2/20/2015,197550003,2015 ACA BATCHES,5313 - 02/20/2015,-,-
,2015,5312,2/20/2015,197550003,2015 ACA BATCHES,5312 - 02/20/2015,-,-
,2015,5311,2/19/2015,197550003,2015 ACA BATCHES,5311 - 02/19/2015,-,-
,2015,5310,2/19/2015,197550003,2015 ACA BATCHES,5310 - 02/19/2015,-,-
,2015,5309,2/19/2015,197550003,2015 ACA BATCHES,5309 - 02/19/2015,-,-
,2015,5308,2/19/2015,197550003,2015 ACA BATCHES,5308 - 02/19/2015,-,-
,2015,5307,2/19/2015,197550003,2015 ACA BATCHES,5307 - 02/19/2015,-,-
,2015,5306,2/19/2015,197550003,2015 ACA BATCHES,5306 - 02/19/2015,-,-
,2015,5305,2/19/2015,197550003,2015 ACA BATCHES,5305 - 02/19/2015,-,-
,2015,5304,2/19/2015,197550003,2015 ACA BATCHES,5304 - 02/19/2015,-,-
,2015,5303,2/19/2015,197550003,2015 ACA BATCHES,5303 - 02/19/2015,-,-
,2015,5302,2/19/2015,197550003,2015 ACA BATCHES,5302 - 02/19/2015,-,-
,2015,5301,2/19/2015,197550003,2015 ACA BATCHES,5301 - 02/19/2015,-,-
,2015,5300,2/19/2015,197550003,2015 ACA BATCHES,5300 - 02/19/2015,-,-
,2015,5299,2/19/2015,197550003,2015 ACA BATCHES,5299 - 02/19/2015,-,-
,2015,5298,2/19/2015,197550003,2015 ACA BATCHES,5298 - 02/19/2015,-,-
,2015,5297,2/19/2015,197550003,2015 ACA BATCHES,5297 - 02/19/2015,-,-
,2015,5296,2/19/2015,197550003,2015 ACA BATCHES,5296 - 02/19/2015,-,-
,2015,5295,2/19/2015,197550003,2015 ACA BATCHES,5295 - 02/19/2015,-,-
,2015,5294,2/19/2015,197550003,2015 ACA BATCHES,5294 - 02/19/2015,-,-
,2015,5293,2/19/2015,197550003,2015 ACA BATCHES,5293 - 02/19/2015,-,-
,2015,5292,2/18/2015,197550003,2015 ACA BATCHES,5292 - 02/18/2015,-,-
,2015,5291,2/18/2015,197550003,2015 ACA BATCHES,5291 - 02/18/2015,-,-
,2015,5290,2/18/2015,197550003,2015 ACA BATCHES,5290 - 02/18/2015,-,-
,2015,5289,2/18/2015,197550003,2015 ACA BATCHES,5289 - 02/18/2015,-,-
,2015,5288,2/18/2015,197550003,2015 ACA BATCHES,5288 - 02/18/2015,-,-
,2015,5287,2/18/2015,197550003,2015 ACA BATCHES,5287 - 02/18/2015,-,-
,2015,5286,2/18/2015,197550003,2015 ACA BATCHES,5286 - 02/18/2015,-,-
,2015,5285,2/18/2015,197550003,2015 ACA BATCHES,5285 - 02/18/2015,-,-
,2015,5284,2/18/2015,197550003,2015 ACA BATCHES,5284 - 02/18/2015,-,-
,2015,5283,2/18/2015,197550003,2015 ACA BATCHES,5283 - 02/18/2015,-,-
,2015,5282,2/18/2015,197550003,2015 ACA BATCHES,5282 - 02/18/2015,-,-
,2015,5281,2/18/2015,197550003,2015 ACA BATCHES,5281 - 02/18/2015,-,-
,2015,5280,2/17/2015,197550003,2015 ACA BATCHES,5280 - 02/17/2015,-,-
,2015,5270,2/17/2015,197550002,2015 ACA BATCHES,5270 - 02/17/2015,-,-
,2015,5269,2/17/2015,197550002,2015 ACA BATCHES,5269 - 02/17/2015,-,-
,2015,5279,2/17/2015,197550002,2015 ACA BATCHES,5279 - 02/17/2015,-,-
,2015,5278,2/17/2015,197550002,2015 ACA BATCHES,5278 - 02/17/2015,-,-
,2015,5277,2/17/2015,197550002,2015 ACA BATCHES,5277 - 02/17/2015,-,-
,2015,5276,2/17/2015,197550002,2015 ACA BATCHES,5276 - 02/17/2015,-,-
,2015,5275,2/17/2015,197550002,2015 ACA BATCHES,5275 - 02/17/2015,-,-
,2015,5274,2/17/2015,197550002,2015 ACA BATCHES,5274 - 02/17/2015,-,-
,2015,5273,2/17/2015,197550002,2015 ACA BATCHES,5273 - 02/17/2015,-,-
,2015,5272,2/17/2015,197550002,2015 ACA BATCHES,5272 - 02/17/2015,-,-
,2015,5271,2/17/2015,197550002,2015 ACA BATCHES,5271 - 02/17/2015,-,-
,2015,5268,2/17/2015,197550002,2015 ACA BATCHES,5268 - 02/17/2015,-,-
,2015,5267,2/17/2015,197550002,2015 ACA BATCHES,5267 - 02/17/2015,-,-
,2015,5266,2/17/2015,197550002,2015 ACA BATCHES,5266 - 02/17/2015,-,-
,2015,5265,2/17/2015,197550002,2015 ACA BATCHES,5265 - 02/17/2015,-,-
,2015,5264,2/17/2015,197550002,2015 ACA BATCHES,5264 - 02/17/2015,-,-
,2015,5263,2/17/2015,197550002,2015 ACA BATCHES,5263 - 02/17/2015,-,-
,2015,5262,2/17/2015,197550002,2015 ACA BATCHES,5262 - 02/17/2015,-,-
,2015,5261,2/17/2015,197550002,2015 ACA BATCHES,5261 - 02/17/2015,-,-
,2015,5260,2/17/2015,197550002,2015 ACA BATCHES,5260 - 02/17/2015,-,-
,2015,5259,2/17/2015,197550002,2015 ACA BATCHES,5259 - 02/17/2015,-,-
,2015,5258,2/17/2015,197550002,2015 ACA BATCHES,5258 - 02/17/2015,-,-
,2015,5257,2/17/2015,197550002,2015 ACA BATCHES,5257 - 02/17/2015,-,-
,2015,5256,2/17/2015,197550002,2015 ACA BATCHES,5256 - 02/17/2015,-,-
,2015,5254,2/17/2015,197550002,2015 ACA BATCHES,5254 - 02/17/2015,-,-
,2015,5255,2/17/2015,197550002,2015 ACA BATCHES,5255 - 02/17/2015,-,-
,2015,5253,2/17/2015,197550002,2015 ACA BATCHES,5253 - 02/17/2015,-,-
,2015,5252,2/17/2015,197550002,2015 ACA BATCHES,5252 - 02/17/2015,-,-
,2015,5251,2/17/2015,197550002,2015 ACA BATCHES,5251 - 02/17/2015,-,-
,2015,5250,2/17/2015,197550002,2015 ACA BATCHES,5250 - 02/17/2015,-,-
,2015,5248,2/17/2015,197550002,2015 ACA BATCHES,5248 - 02/17/2015,-,-
,2015,5247,2/17/2015,197550002,2015 ACA BATCHES,5247 - 02/17/2015,-,-
,2015,5235,2/13/2015,197550001,2015 ACA BATCHES,5235 - 02/13/2015,-,-
,2015,5236,2/13/2015,197550001,2015 ACA BATCHES,5236 - 02/13/2015,-,-
,2015,5237,2/13/2015,197550001,2015 ACA BATCHES,5237 - 02/13/2015,-,-
,2015,5238,2/13/2015,197550001,2015 ACA BATCHES,5238 - 02/13/2015,-,-
,2015,5234,2/13/2015,197550001,2015 ACA BATCHES,5234 - 02/13/2015,-,-
,2015,5233,2/13/2015,197550001,2015 ACA BATCHES,5233 - 02/13/2015,-,-
,2015,5232,2/13/2015,197550001,2015 ACA BATCHES,5232 - 02/13/2015,-,-
,2015,5231,2/12/2015,197550001,2015 ACA BATCHES,5231 - 02/12/2015,-,-
,2015,5230,2/12/2015,197550001,2015 ACA BATCHES,5230 - 02/12/2015,-,-
,2015,5229,2/12/2015,197550001,2015 ACA BATCHES,5229 - 02/12/2015,-,-
,2015,5228,2/12/2015,197550001,2015 ACA BATCHES,5228 - 02/12/2015,-,-
,2015,5227,2/11/2015,197550001,2015 ACA BATCHES,5227 - 02/11/2015,-,-
,2015,5226,2/11/2015,197550001,2015 ACA BATCHES,5226 - 02/11/2015,-,-
,2015,5225,2/11/2015,197550001,2015 ACA BATCHES,5225 - 02/11/2015,-,-
,2015,5224,2/10/2015,197550001,2015 ACA BATCHES,5224 - 02/10/2015,-,-
,2015,5223,2/9/2015,197550001,2015 ACA BATCHES,5223 - 02/09/2015,-,-
,2015,5222,2/6/2015,197550001,2015 ACA BATCHES,5222 - 02/06/2015,-,-
,2015,5221,2/5/2015,197550001,2015 ACA BATCHES,5221 - 02/05/2015,-,-
,2015,5220,2/4/2015,197550001,2015 ACA BATCHES,5220 - 02/04/2015,-,-
,2015,5219,2/3/2015,197550001,2015 ACA BATCHES,5219 - 02/03/2015,-,-
,2015,5218,2/2/2015,197550001,2015 ACA BATCHES,5218 - 02/02/2015,-,-
,2015,5217,1/30/2015,197550001,2015 ACA BATCHES,5217 - 01/30/2015,-,-
,2015,5216,1/29/2015,197550001,2015 ACA BATCHES,5216 - 01/29/2015,-,-
,2015,5215,1/27/2015,197550001,2015 ACA BATCHES,5215 - 01/27/2015,-,-
,2015,5214,1/26/2015,197550001,2015 ACA BATCHES,5214 - 01/26/2015,-,-
,2015,5213,1/23/2015,197550001,2015 ACA BATCHES,5213 - 01/23/2015,-,-
,2015,5212,1/22/2015,197550001,2015 ACA BATCHES,5212 - 01/22/2015,-,-
,2015,5211,1/21/2015,197550001,2015 ACA BATCHES,5211 - 01/21/2015,-,-
,2015,5210,1/20/2015,197550001,2015 ACA BATCHES,5210 - 01/20/2015,-,-
,2015,5209,1/16/2015,197550001,2015 ACA BATCHES,5209 - 01/16/2015,-,-
,2015,5208,1/15/2015,197550001,2015 ACA BATCHES,5208 - 01/15/2015,-,-
,2015,5206,1/13/2015,197550001,2015 ACA BATCHES,5206 - 01/13/2015,-,-
,2015,5205,1/12/2015,197550001,2015 ACA BATCHES,5205 - 01/12/2015,-,-
,2015,5203,1/9/2015,197550001,2015 ACA BATCHES,5203 - 01/09/2015,-,-
,2015,5202,1/8/2015,197550001,2015 ACA BATCHES,5202 - 01/08/2015,-,-
,2015,5201,1/7/2015,197550001,2015 ACA BATCHES,5201 - 01/07/2015,-,-
,2015,5200,1/6/2015,197550001,2015 ACA BATCHES,5200 - 01/06/2015,-,-
,2015,5199,1/6/2015,197550001,2015 ACA BATCHES,5199 - 01/06/2015,-,-
,2015,5198,1/6/2015,197550001,2015 ACA BATCHES,5198 - 01/06/2015,-,-
,2015,5197,1/5/2015,197550001,2015 ACA BATCHES,5197 - 01/05/2015,-,-
,2015,5196,1/5/2015,197550001,2015 ACA BATCHES,5196 - 01/05/2015,-,-
,2015,5195,1/2/2015,197550001,2015 ACA BATCHES,5195 - 01/02/2015,-,-
,2015,5194,1/2/2015,197550001,2015 ACA BATCHES,5194 - 01/02/2015,-,-
,2009,2399,4/2/2009,,2009 ACA BATCHES,2399 - 04/02/2009,-,-
,2009,2398,4/2/2009,,2009 ACA BATCHES,2398 - 04/02/2009,-,-
,2009,2397,4/2/2009,,2009 ACA BATCHES,2397 - 04/02/2009,-,-
,2009,2396,4/2/2009,,2009 ACA BATCHES,2396 - 04/02/2009,-,-
,2009,2395,4/2/2009,,2009 ACA BATCHES,2395 - 04/02/2009,-,-
,2009,2394,4/2/2009,,2009 ACA BATCHES,2394 - 04/02/2009,-,-
,2009,2393,4/2/2009,,2009 ACA BATCHES,2393 - 04/02/2009,-,-
,2009,2392,4/2/2009,,2009 ACA BATCHES,2392 - 04/02/2009,-,-
,2009,2391,4/2/2009,,2009 ACA BATCHES,2391 - 04/02/2009,-,-
,2009,2390,4/2/2009,,2009 ACA BATCHES,2390 - 04/02/2009,-,-
,2009,2389,4/2/2009,,2009 ACA BATCHES,2389 - 04/02/2009,-,-
,2009,2388,4/2/2009,,2009 ACA BATCHES,2388 - 04/02/2009,-,-
,2009,2387,4/2/2009,,2009 ACA BATCHES,2387 - 04/02/2009,-,-
,2009,2386,4/2/2009,,2009 ACA BATCHES,2386 - 04/02/2009,-,-
,2009,2385,4/2/2009,,2009 ACA BATCHES,2385 - 04/02/2009,-,-
,2009,2384,4/2/2009,,2009 ACA BATCHES,2384 - 04/02/2009,-,-
,2009,2383,4/2/2009,,2009 ACA BATCHES,2383 - 04/02/2009,-,-
,2009,2382,4/2/2009,,2009 ACA BATCHES,2382 - 04/02/2009,-,-
,2009,2381,4/2/2009,,2009 ACA BATCHES,2381 - 04/02/2009,-,-
,2009,2380,4/2/2009,,2009 ACA BATCHES,2380 - 04/02/2009,-,-
,2009,2379,4/2/2009,,2009 ACA BATCHES,2379 - 04/02/2009,-,-
,2009,2378,4/2/2009,,2009 ACA BATCHES,2378 - 04/02/2009,-,-
,2009,2377,4/2/2009,,2009 ACA BATCHES,2377 - 04/02/2009,-,-
,2009,2376,4/2/2009,,2009 ACA BATCHES,2376 - 04/02/2009,-,-
,2009,2375,4/2/2009,,2009 ACA BATCHES,2375 - 04/02/2009,-,-
,2009,2374,4/1/2009,,2009 ACA BATCHES,2374 - 04/01/2009,-,-
,2009,2373,4/1/2009,,2009 ACA BATCHES,2373 - 04/01/2009,-,-
,2009,2372,4/1/2009,,2009 ACA BATCHES,2372 - 04/01/2009,-,-
,2009,2371,4/1/2009,,2009 ACA BATCHES,2371 - 04/01/2009,-,-
,2009,2370,4/1/2009,,2009 ACA BATCHES,2370 - 04/01/2009,-,-
,2009,2369,4/1/2009,,2009 ACA BATCHES,2369 - 04/01/2009,-,-
,2009,2368,4/1/2009,,2009 ACA BATCHES,2368 - 04/01/2009,-,-
,2009,2367,4/1/2009,,2009 ACA BATCHES,2367 - 04/01/2009,-,-
,2009,2366,3/31/2009,,2009 ACA BATCHES,2366 - 03/31/2009,-,-
,2009,2365,3/31/2009,,2009 ACA BATCHES,2365 - 03/31/2009,-,-
,2009,2364,3/31/2009,,2009 ACA BATCHES,2364 - 03/31/2009,-,-
,2009,2363,3/31/2009,,2009 ACA BATCHES,2363 - 03/31/2009,-,-
,2009,2362,3/31/2009,,2009 ACA BATCHES,2362 - 03/31/2009,-,-
,2009,2361,3/31/2009,,2009 ACA BATCHES,2361 - 03/31/2009,-,-
,2009,2360,3/31/2009,,2009 ACA BATCHES,2360 - 03/31/2009,-,-
,2009,2359,3/31/2009,,2009 ACA BATCHES,2359 - 03/31/2009,-,-
,2009,2358,3/31/2009,,2009 ACA BATCHES,2358 - 03/31/2009,-,-
,2009,2357,3/31/2009,,2009 ACA BATCHES,2357 - 03/31/2009,-,-
,2009,2356,3/31/2009,,2009 ACA BATCHES,2356 - 03/31/2009,-,-
,2009,2355,3/31/2009,,2009 ACA BATCHES,2355 - 03/31/2009,-,-
,2009,2354,3/31/2009,,2009 ACA BATCHES,2354 - 03/31/2009,-,-
,2009,2353,3/31/2009,,2009 ACA BATCHES,2353 - 03/31/2009,-,-
,2009,2352,3/31/2009,,2009 ACA BATCHES,2352 - 03/31/2009,-,-
,2009,2351,3/31/2009,,2009 ACA BATCHES,2351 - 03/31/2009,-,-
,2009,2350,3/31/2009,,2009 ACA BATCHES,2350 - 03/31/2009,-,-
,2009,2349,3/31/2009,,2009 ACA BATCHES,2349 - 03/31/2009,-,-
,2009,2348,3/31/2009,,2009 ACA BATCHES,2348 - 03/31/2009,-,-
,2009,2347,3/30/2009,,2009 ACA BATCHES,2347 - 03/30/2009,-,-
,2009,2346,3/30/2009,,2009 ACA BATCHES,2346 - 03/30/2009,-,-
,2009,2345,3/30/2009,,2009 ACA BATCHES,2345 - 03/30/2009,-,-
,2009,2344,3/30/2009,,2009 ACA BATCHES,2344 - 03/30/2009,-,-
,2009,2343,3/30/2009,,2009 ACA BATCHES,2343 - 03/30/2009,-,-
,2009,2342,3/30/2009,,2009 ACA BATCHES,2342 - 03/30/2009,-,-
,2009,2341,3/27/2009,,2009 ACA BATCHES,2341 - 03/27/2009,-,-
,2009,2340,3/27/2009,,2009 ACA BATCHES,2340 - 03/27/2009,-,-
,2009,2339,3/27/2009,,2009 ACA BATCHES,2339 - 03/27/2009,-,-
,2009,2338,3/27/2009,,2009 ACA BATCHES,2338 - 03/27/2009,-,-
,2009,2337,3/27/2009,,2009 ACA BATCHES,2337 - 03/27/2009,-,-
,2009,2336,3/27/2009,,2009 ACA BATCHES,2336 - 03/27/2009,-,-
,2009,2335,3/27/2009,,2009 ACA BATCHES,2335 - 03/27/2009,-,-
,2009,2334,3/27/2009,,2009 ACA BATCHES,2334 - 03/27/2009,-,-
,2009,2333,3/27/2009,,2009 ACA BATCHES,2333 - 03/27/2009,-,-
,2009,2332,3/27/2009,,2009 ACA BATCHES,2332 - 03/27/2009,-,-
,2009,2331,3/27/2009,,2009 ACA BATCHES,2331 - 03/27/2009,-,-
,2009,2330,3/27/2009,,2009 ACA BATCHES,2330 - 03/27/2009,-,-
,2009,2329,3/27/2009,,2009 ACA BATCHES,2329 - 03/27/2009,-,-
,2009,2328,3/27/2009,,2009 ACA BATCHES,2328 - 03/27/2009,-,-
,2009,2327,3/27/2009,,2009 ACA BATCHES,2327 - 03/27/2009,-,-
,2009,2326,3/27/2009,,2009 ACA BATCHES,2326 - 03/27/2009,-,-
,2009,2325,3/27/2009,,2009 ACA BATCHES,2325 - 03/27/2009,-,-
,2009,2324,3/27/2009,,2009 ACA BATCHES,2324 - 03/27/2009,-,-
,2009,2323,3/27/2009,,2009 ACA BATCHES,2323 - 03/27/2009,-,-
,2009,2322,3/26/2009,,2009 ACA BATCHES,2322 - 03/26/2009,-,-
,2009,2321,3/26/2009,,2009 ACA BATCHES,2321 - 03/26/2009,-,-
,2009,2320,3/26/2009,,2009 ACA BATCHES,2320 - 03/26/2009,-,-
,2009,2319,3/26/2009,,2009 ACA BATCHES,2319 - 03/26/2009,-,-
,2009,2318,3/26/2009,,2009 ACA BATCHES,2318 - 03/26/2009,-,-
,2009,2317,3/26/2009,,2009 ACA BATCHES,2317 - 03/26/2009,-,-
,2009,2316,3/25/2009,,2009 ACA BATCHES,2316 - 03/25/2009,-,-
,2009,2315,3/24/2009,,2009 ACA BATCHES,2315 - 03/24/2009,-,-
,2009,2314,3/24/2009,,2009 ACA BATCHES,2314 - 03/24/2009,-,-
,2009,2313,3/24/2009,,2009 ACA BATCHES,2313 - 03/24/2009,-,-
,2009,2312,3/24/2009,,2009 ACA BATCHES,2312 - 03/24/2009,-,-
,2009,2311,3/24/2009,,2009 ACA BATCHES,2311 - 03/24/2009,-,-
,2009,2310,3/24/2009,,2009 ACA BATCHES,2310 - 03/24/2009,-,-
,2009,2309,3/24/2009,,2009 ACA BATCHES,2309 - 03/24/2009,-,-
,2009,2308,3/24/2009,,2009 ACA BATCHES,2308 - 03/24/2009,-,-
,2009,2307,3/23/2009,,2009 ACA BATCHES,2307 - 03/23/2009,-,-
,2009,2306,3/23/2009,,2009 ACA BATCHES,2306 - 03/23/2009,-,-
,2009,2305,3/20/2009,,2009 ACA BATCHES,2305 - 03/20/2009,-,-
,2009,2304,3/20/2009,,2009 ACA BATCHES,2304 - 03/20/2009,-,-
,2009,2303,3/20/2009,,2009 ACA BATCHES,2303 - 03/20/2009,-,-
,2009,2302,3/20/2009,,2009 ACA BATCHES,2302 - 03/20/2009,-,-
,2009,2301,3/19/2009,,2009 ACA BATCHES,2301 - 03/19/2009,-,-
,2009,2300,3/19/2009,,2009 ACA BATCHES,2300 - 03/19/2009,-,-
,2009,2299,3/19/2009,,2009 ACA BATCHES,2299 - 03/19/2009,-,-
,2009,2298,3/19/2009,,2009 ACA BATCHES,2298 - 03/19/2009,-,-
,2009,2297,3/19/2009,,2009 ACA BATCHES,2297 - 03/19/2009,-,-
,2009,2296,3/18/2009,,2009 ACA BATCHES,2296 - 03/18/2009,-,-
,2009,2295,3/18/2009,,2009 ACA BATCHES,2295 - 03/18/2009,-,-
,2009,2294,3/18/2009,,2009 ACA BATCHES,2294 - 03/18/2009,-,-
,2009,2293,3/18/2009,,2009 ACA BATCHES,2293 - 03/18/2009,-,-
,2009,2292,3/18/2009,,2009 ACA BATCHES,2292 - 03/18/2009,-,-
,2009,2291,3/18/2009,,2009 ACA BATCHES,2291 - 03/18/2009,-,-
,2009,2290,3/17/2009,,2009 ACA BATCHES,2290 - 03/17/2009,-,-
,2009,2289,3/17/2009,,2009 ACA BATCHES,2289 - 03/17/2009,-,-
,2009,2288,3/17/2009,,2009 ACA BATCHES,2288 - 03/17/2009,-,-
,2009,2287,3/17/2009,,2009 ACA BATCHES,2287 - 03/17/2009,-,-
,2009,2286,3/17/2009,,2009 ACA BATCHES,2286 - 03/17/2009,-,-
,2009,2285,3/17/2009,,2009 ACA BATCHES,2285 - 03/17/2009,-,-
,2009,2284,3/17/2009,,2009 ACA BATCHES,2284 - 03/17/2009,-,-
,2009,2283,3/16/2009,,2009 ACA BATCHES,2283 - 03/16/2009,-,-
,2009,2282,3/16/2009,,2009 ACA BATCHES,2282 - 03/16/2009,-,-
,2009,2281,3/16/2009,,2009 ACA BATCHES,2281 - 03/16/2009,-,-
,2009,2280,3/13/2009,,2009 ACA BATCHES,2280 - 03/13/2009,-,-
,2009,2279,3/13/2009,,2009 ACA BATCHES,2279 - 03/13/2009,-,-
,2009,2278,3/13/2009,,2009 ACA BATCHES,2278 - 03/13/2009,-,-
,2009,2277,3/13/2009,,2009 ACA BATCHES,2277 - 03/13/2009,-,-
,2009,2276,3/13/2009,,2009 ACA BATCHES,2276 - 03/13/2009,-,-
,2009,2275,3/13/2009,,2009 ACA BATCHES,2275 - 03/13/2009,-,-
,2009,2274,3/13/2009,,2009 ACA BATCHES,2274 - 03/13/2009,-,-
,2009,2273,3/13/2009,,2009 ACA BATCHES,2273 - 03/13/2009,-,-
,2009,2272,3/12/2009,,2009 ACA BATCHES,2272 - 03/12/2009,-,-
,2009,2271,3/12/2009,,2009 ACA BATCHES,2271 - 03/12/2009,-,-
,2009,2270,3/11/2009,,2009 ACA BATCHES,2270 - 03/11/2009,-,-
,2009,2269,3/11/2009,,2009 ACA BATCHES,2269 - 03/11/2009,-,-
,2009,2268,3/11/2009,,2009 ACA BATCHES,2268 - 03/11/2009,-,-
,2009,2267,3/11/2009,,2009 ACA BATCHES,2267 - 03/11/2009,-,-
,2009,2266,3/11/2009,,2009 ACA BATCHES,2266 - 03/11/2009,-,-
,2009,2265,3/11/2009,,2009 ACA BATCHES,2265 - 03/11/2009,-,-
,2009,2264,3/11/2009,,2009 ACA BATCHES,2264 - 03/11/2009,-,-
,2009,2263,3/11/2009,,2009 ACA BATCHES,2263 - 03/11/2009,-,-
,2009,2262,3/11/2009,,2009 ACA BATCHES,2262 - 03/11/2009,-,-
,2009,2261,3/11/2009,,2009 ACA BATCHES,2261 - 03/11/2009,-,-
,2009,2260,3/11/2009,,2009 ACA BATCHES,2260 - 03/11/2009,-,-
,2009,2259,3/11/2009,,2009 ACA BATCHES,2259 - 03/11/2009,-,-
,2009,2258,3/10/2009,,2009 ACA BATCHES,2258 - 03/10/2009,-,-
,2009,2257,3/10/2009,,2009 ACA BATCHES,2257 - 03/10/2009,-,-
,2009,2256,3/10/2009,,2009 ACA BATCHES,2256 - 03/10/2009,-,-
,2009,2255,3/10/2009,,2009 ACA BATCHES,2255 - 03/10/2009,-,-
,2009,2254,3/10/2009,,2009 ACA BATCHES,2254 - 03/10/2009,-,-
,2009,2253,3/10/2009,,2009 ACA BATCHES,2253 - 03/10/2009,-,-
,2009,2252,3/10/2009,,2009 ACA BATCHES,2252 - 03/10/2009,-,-
,2009,2251,3/10/2009,,2009 ACA BATCHES,2251 - 03/10/2009,-,-
,2009,2250,3/10/2009,,2009 ACA BATCHES,2250 - 03/10/2009,-,-
,2009,2249,3/10/2009,,2009 ACA BATCHES,2249 - 03/10/2009,-,-
,2009,2248,3/10/2009,,2009 ACA BATCHES,2248 - 03/10/2009,-,-
,2009,2247,3/10/2009,,2009 ACA BATCHES,2247 - 03/10/2009,-,-
,2009,2246,3/9/2009,,2009 ACA BATCHES,2246 - 03/09/2009,-,-
,2009,2245,3/9/2009,,2009 ACA BATCHES,2245 - 03/09/2009,-,-
,2009,2244,3/9/2009,,2009 ACA BATCHES,2244 - 03/09/2009,-,-
,2009,2243,3/9/2009,,2009 ACA BATCHES,2243 - 03/09/2009,-,-
